File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\t1objs.h,161,51,26,0,42,1,68,229,16,83
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\t1parse.h,136,59,16,2,30,1,47,218,16,82
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\t1tokens.h,144,95,0,0,31,1,18,100,16,85
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\PaxHeaders.20920\t1afm.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\PaxHeaders.20920\t1driver.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\PaxHeaders.20920\t1errors.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\PaxHeaders.20920\t1gload.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\PaxHeaders.20920\t1load.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\PaxHeaders.20920\t1objs.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\PaxHeaders.20920\t1parse.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type1\PaxHeaders.20920\t1tokens.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\t42drivr.h,43,11,1,0,16,1,16,79,15,75
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\t42error.h,42,9,0,0,11,1,22,104,21,100
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\t42objs.h,125,61,24,0,43,1,21,94,15,78
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\t42parse.h,91,42,21,0,31,5,18,111,15,75
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\t42types.h,57,26,13,0,15,1,16,83,15,79
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\PaxHeaders.20920\t42drivr.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\PaxHeaders.20920\t42error.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\PaxHeaders.20920\t42objs.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\PaxHeaders.20920\t42parse.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\type42\PaxHeaders.20920\t42types.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\winfonts\fnterrs.h,43,9,0,0,11,1,23,104,22,100
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\winfonts\winfnt.h,172,93,68,0,53,2,26,127,17,93
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\winfonts\PaxHeaders.20920\fnterrs.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeFont\freetype-2.5.2\src\winfonts\PaxHeaders.20920\winfnt.h,3,2,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\freeglut\include\GL\freeglut.h,23,5,0,0,5,1,13,98,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\freeglut\include\GL\freeglut_ext.h,240,104,50,0,38,2,98,492,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\freeglut\include\GL\freeglut_std.h,631,384,130,0,65,7,182,894,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\freeglut\include\GL\glut.h,22,4,0,0,5,1,13,98,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Dist\x32\FreeImage.h,1154,831,405,0,155,195,168,2135,24,154
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Dist\x64\FreeImage.h,1154,831,405,0,155,195,168,2135,24,154
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\BatchLoad.cpp,215,96,68,13,40,2,79,466,37,218
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\CloneMultiPage.cpp,113,41,26,6,26,2,46,246,28,155
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\CreateAlpha.cpp,182,77,55,16,31,2,74,447,26,169
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\FIFImportExport.cpp,150,79,51,15,22,2,49,267,31,188
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\FIIO_Mem.cpp,147,110,70,30,21,2,16,90,7,22
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\LoadFromHandle.cpp,146,66,42,11,32,2,48,260,29,163
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\LoadFromMemory-classified.cpp,101,56,39,6,22,0,23,144,20,133
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\LoadFromMemory.cpp,113,53,36,8,31,0,29,142,20,85
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\ShowMetadata.cpp,318,150,111,26,69,2,99,513,33,202
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Generic\FIIO_Mem.h,75,21,12,0,10,0,44,220,7,22
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\OpenGL\TextureManager\TextureManager.cpp,145,83,49,17,23,0,39,241,7,19
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\OpenGL\TextureManager\TextureManager.h,51,28,13,0,10,6,13,94,7,19
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Plugin\PluginCradle.cpp,254,79,44,14,30,0,145,1082,21,140
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Examples\Plugin\PluginCradle.h,46,13,3,0,10,0,23,138,20,135
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImage.NET\cpp\FreeImageIO\AssemblyInfo.cpp,59,15,14,0,7,0,37,246,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImage.NET\cpp\FreeImageIO\FreeImageIO.Net.cpp,70,40,26,4,10,0,20,133,20,133
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImage.NET\cpp\FreeImageIO\Stdafx.cpp,6,1,0,0,2,0,3,23,3,23
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImage.NET\cpp\FreeImageIO\FreeImageIO.Net.h,84,54,35,2,9,4,21,168,20,133
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImage.NET\cpp\FreeImageIO\Stdafx.h,7,1,0,0,3,0,3,22,3,22
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\FreeImagePlus.h,1714,287,223,5,198,6,1229,6292,20,133
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\dist\x32\FreeImagePlus.h,1714,287,223,5,198,6,1229,6292,20,133
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\dist\x64\FreeImagePlus.h,1714,287,223,5,198,6,1229,6292,20,133
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\src\fipImage.cpp,975,713,491,251,162,0,100,487,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\src\fipMemoryIO.cpp,96,57,33,15,19,0,20,134,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\src\fipMetadataFind.cpp,55,27,19,8,8,0,20,134,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\src\fipMultiPage.cpp,141,82,56,19,29,0,30,193,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\src\fipTag.cpp,135,89,62,25,24,0,22,140,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\src\fipWinImage.cpp,489,311,226,58,88,9,90,519,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\src\FreeImagePlus.cpp,47,18,4,3,8,2,21,144,20,141
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTest.cpp,77,26,18,2,19,0,32,174,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMemIO.cpp,183,81,70,5,40,0,62,366,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPage.cpp,88,33,27,5,21,0,34,204,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageMemory.cpp,278,141,118,23,66,0,71,482,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageStream.cpp,223,116,95,19,55,0,52,335,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTest.h,80,23,15,0,14,1,43,252,20,134
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glew\glew.h,18063,14172,5246,0,3265,529,626,3964,75,651
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glew\glxew.h,1670,1084,372,0,444,72,142,1059,75,651
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glew\wglew.h,1422,943,309,0,369,59,110,807,52,456
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\glm\core\dummy.cpp,41,5,1,0,5,0,31,240,30,233
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\glm.cppcheck,7,6,0,0,1,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,576,483,391,17,73,1,20,65,11,36
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_exponential.cpp,19,6,3,1,5,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_geometric.cpp,72,49,36,3,15,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_integer.cpp,244,198,145,13,35,4,11,57,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_matrix.cpp,191,145,105,6,38,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_noise.cpp,19,6,3,1,5,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_packing.cpp,170,116,85,13,27,0,27,78,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_swizzle.cpp,85,54,33,4,20,0,11,36,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_trigonometric.cpp,19,6,3,1,5,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_vector_relational.cpp,19,6,3,1,5,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_setup_message.cpp,277,251,155,64,18,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_setup_precision.cpp,54,34,26,3,12,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_float.cpp,44,25,11,4,11,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_half.cpp,192,142,114,7,42,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_int.cpp,53,36,15,5,9,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_length.cpp,108,76,66,4,24,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x2.cpp,65,44,34,3,13,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x3.cpp,39,24,19,2,7,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x4.cpp,42,24,19,2,10,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x2.cpp,41,24,19,2,9,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x3.cpp,100,74,50,4,18,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x4.cpp,40,24,19,2,8,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x2.cpp,40,24,19,2,8,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x3.cpp,41,24,19,2,9,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x4.cpp,137,106,71,5,22,0,9,32,9,32
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec1.cpp,31,16,10,2,7,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec2.cpp,231,174,146,4,48,0,9,43,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,440,315,261,11,90,6,35,142,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec4.cpp,268,194,150,7,56,1,18,102,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\external\gli\core\dummy.cpp,5,3,1,0,2,0,0,0,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_constants.cpp,42,24,14,3,10,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_epsilon.cpp,89,62,46,3,19,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,555,406,333,19,115,2,34,278,27,211
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,383,271,227,21,104,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_integer.cpp,19,7,3,1,4,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_inverse.cpp,19,7,3,1,4,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_transform.cpp,21,8,4,1,5,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_noise.cpp,200,154,105,22,38,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,231,161,131,9,42,2,28,181,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_random.cpp,151,114,83,11,29,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_reciprocal.cpp,23,7,3,1,8,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_swizzle.cpp,204,151,117,7,45,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,170,150,130,9,12,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_ptr.cpp,295,255,208,7,32,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_ulp.cpp,108,75,57,7,25,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_bit.cpp,172,136,91,9,22,2,14,78,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_gradient_paint.cpp,44,23,15,3,13,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_integer.cpp,73,32,19,5,13,0,28,95,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_matrix_interpolation.cpp,23,7,3,1,8,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_matrix_query.cpp,76,49,34,5,19,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_multiple.cpp,69,49,41,3,12,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_quaternion.cpp,79,53,39,4,18,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_random.cpp,100,75,54,7,17,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_rotate_vector.cpp,96,54,40,6,34,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,305,226,155,22,64,4,15,57,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_vec4.cpp,44,21,11,2,10,1,13,67,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_string_cast.cpp,106,72,60,4,26,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_angle.cpp,68,45,33,4,15,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_query.cpp,89,57,40,6,24,0,8,30,8,30
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\lauxlib.h,173,95,46,0,58,3,20,76,5,23
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\lua.h,385,178,101,0,106,11,101,438,6,32
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\luaconf.h,737,244,15,2,149,13,344,2314,5,21
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\lualib.h,54,25,9,0,22,0,7,30,5,20
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\test_SOIL.cpp,380,251,164,19,52,2,77,320,0,0
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\image_DXT.h,124,80,31,0,14,1,30,157,8,12
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\image_helper.h,116,57,8,0,12,1,47,198,7,8
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\SOIL.h,434,182,26,0,27,1,225,1674,38,154
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug.h,22,10,5,0,5,1,7,18,3,7
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,512,422,290,54,17,1,73,428,3,24
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stb_image_aug.h,355,124,79,0,43,4,188,1257,64,468
